,city,status,type,avg,day,max,min,air_quality_index,data_collection_time,data_collection_date
278,singapore,unhealthy for sensitive groups,uvi,1,2021-08-30,9,0,54.0,12:34:05,26-08-21
279,singapore,unhealthy for sensitive groups,o3,4,2021-08-24,9,2,54.0,12:34:05,26-08-21
280,singapore,unhealthy for sensitive groups,o3,6,2021-08-25,10,5,54.0,12:34:05,26-08-21
281,singapore,unhealthy for sensitive groups,o3,9,2021-08-26,17,6,54.0,12:34:05,26-08-21
282,singapore,unhealthy for sensitive groups,o3,9,2021-08-27,15,6,54.0,12:34:05,26-08-21
283,singapore,unhealthy for sensitive groups,o3,6,2021-08-28,12,5,54.0,12:34:05,26-08-21
284,singapore,unhealthy for sensitive groups,o3,5,2021-08-29,9,3,54.0,12:34:05,26-08-21
285,singapore,unhealthy for sensitive groups,o3,5,2021-08-30,7,3,54.0,12:34:05,26-08-21
286,singapore,unhealthy for sensitive groups,o3,4,2021-08-31,6,3,54.0,12:34:05,26-08-21
287,singapore,unhealthy for sensitive groups,pm10,17,2021-08-25,22,15,54.0,12:34:05,26-08-21
288,singapore,unhealthy for sensitive groups,pm10,25,2021-08-26,36,21,54.0,12:34:05,26-08-21
289,singapore,unhealthy for sensitive groups,pm10,19,2021-08-27,21,16,54.0,12:34:05,26-08-21
290,singapore,unhealthy for sensitive groups,pm10,17,2021-08-28,19,10,54.0,12:34:05,26-08-21
291,singapore,unhealthy for sensitive groups,pm10,18,2021-08-29,19,10,54.0,12:34:05,26-08-21
292,singapore,unhealthy for sensitive groups,pm10,21,2021-08-30,31,10,54.0,12:34:05,26-08-21
293,singapore,unhealthy for sensitive groups,pm10,24,2021-08-31,34,21,54.0,12:34:05,26-08-21
294,singapore,unhealthy for sensitive groups,pm10,14,2021-09-01,19,10,54.0,12:34:05,26-08-21
295,singapore,unhealthy for sensitive groups,pm25,69,2021-08-25,75,59,54.0,12:34:05,26-08-21
296,singapore,unhealthy for sensitive groups,pm25,88,2021-08-26,138,72,54.0,12:34:05,26-08-21
297,singapore,unhealthy for sensitive groups,pm25,72,2021-08-27,80,68,54.0,12:34:05,26-08-21
298,singapore,unhealthy for sensitive groups,pm25,57,2021-08-28,68,34,54.0,12:34:05,26-08-21
299,singapore,unhealthy for sensitive groups,pm25,50,2021-08-29,68,36,54.0,12:34:05,26-08-21
300,singapore,unhealthy for sensitive groups,pm25,72,2021-08-30,113,38,54.0,12:34:05,26-08-21
301,singapore,unhealthy for sensitive groups,pm25,80,2021-08-31,89,72,54.0,12:34:05,26-08-21
302,singapore,unhealthy for sensitive groups,pm25,48,2021-09-01,68,42,54.0,12:34:05,26-08-21
303,tokyo,good,uvi,0,2021-08-25,0,0,32.0,12:34:05,26-08-21
304,tokyo,good,uvi,2,2021-08-26,7,0,32.0,12:34:05,26-08-21
305,tokyo,good,uvi,1,2021-08-27,6,0,32.0,12:34:05,26-08-21
306,tokyo,good,uvi,1,2021-08-28,6,0,32.0,12:34:05,26-08-21
307,tokyo,good,uvi,1,2021-08-29,4,0,32.0,12:34:05,26-08-21
308,tokyo,good,uvi,1,2021-08-30,6,0,32.0,12:34:05,26-08-21
309,tokyo,good,o3,6,2021-08-24,24,1,32.0,12:34:05,26-08-21
310,tokyo,good,o3,6,2021-08-25,23,2,32.0,12:34:05,26-08-21
311,tokyo,good,o3,12,2021-08-26,52,1,32.0,12:34:05,26-08-21
312,tokyo,good,o3,12,2021-08-27,59,1,32.0,12:34:05,26-08-21
313,tokyo,good,o3,15,2021-08-28,45,5,32.0,12:34:05,26-08-21
314,tokyo,good,o3,19,2021-08-29,28,4,32.0,12:34:05,26-08-21
315,tokyo,good,o3,18,2021-08-30,44,3,32.0,12:34:05,26-08-21
316,tokyo,good,o3,6,2021-08-31,19,2,32.0,12:34:05,26-08-21
317,tokyo,good,pm10,23,2021-08-25,35,19,32.0,12:34:05,26-08-21
318,tokyo,good,pm10,42,2021-08-26,57,28,32.0,12:34:05,26-08-21
319,tokyo,good,pm10,47,2021-08-27,55,28,32.0,12:34:05,26-08-21
320,tokyo,good,pm10,73,2021-08-28,123,37,32.0,12:34:05,26-08-21
321,tokyo,good,pm10,56,2021-08-29,97,37,32.0,12:34:05,26-08-21
322,tokyo,good,pm10,69,2021-08-30,97,43,32.0,12:34:05,26-08-21
323,tokyo,good,pm10,46,2021-08-31,46,46,32.0,12:34:05,26-08-21
324,tokyo,good,pm10,44,2021-09-01,46,37,32.0,12:34:05,26-08-21
325,tokyo,good,pm25,68,2021-08-25,90,43,32.0,12:34:05,26-08-21
326,tokyo,good,pm25,121,2021-08-26,157,89,32.0,12:34:05,26-08-21
327,tokyo,good,pm25,105,2021-08-27,112,78,32.0,12:34:05,26-08-21
328,tokyo,good,pm25,153,2021-08-28,186,111,32.0,12:34:05,26-08-21
329,tokyo,good,pm25,144,2021-08-29,199,111,32.0,12:34:05,26-08-21
330,tokyo,good,pm25,161,2021-08-30,199,112,32.0,12:34:05,26-08-21
331,tokyo,good,pm25,138,2021-08-31,138,137,32.0,12:34:05,26-08-21
332,tokyo,good,pm25,128,2021-09-01,138,110,32.0,12:34:05,26-08-21
333,beijing,good,uvi,0,2021-08-26,0,0,35.0,12:43:30,27-08-21
334,beijing,good,uvi,1,2021-08-27,7,0,35.0,12:43:30,27-08-21
335,beijing,good,uvi,1,2021-08-28,4,0,35.0,12:43:30,27-08-21
336,beijing,good,uvi,1,2021-08-29,3,0,35.0,12:43:30,27-08-21
337,beijing,good,uvi,1,2021-08-30,5,0,35.0,12:43:30,27-08-21
338,beijing,good,uvi,0,2021-08-31,1,0,35.0,12:43:30,27-08-21
339,beijing,good,o3,2,2021-08-25,22,1,35.0,12:43:30,27-08-21
340,beijing,good,o3,2,2021-08-26,29,1,35.0,12:43:30,27-08-21
341,beijing,good,o3,5,2021-08-27,35,1,35.0,12:43:30,27-08-21
342,beijing,good,o3,2,2021-08-28,18,1,35.0,12:43:30,27-08-21
343,beijing,good,o3,5,2021-08-29,47,1,35.0,12:43:30,27-08-21
344,beijing,good,o3,1,2021-08-30,7,1,35.0,12:43:30,27-08-21
345,beijing,good,o3,2,2021-08-31,17,1,35.0,12:43:30,27-08-21
346,beijing,good,o3,1,2021-09-01,1,1,35.0,12:43:30,27-08-21
347,beijing,good,pm10,25,2021-08-26,46,19,35.0,12:43:30,27-08-21
348,beijing,good,pm10,52,2021-08-27,60,28,35.0,12:43:30,27-08-21
349,beijing,good,pm10,66,2021-08-28,73,54,35.0,12:43:30,27-08-21
350,beijing,good,pm10,83,2021-08-29,123,58,35.0,12:43:30,27-08-21
351,beijing,good,pm10,58,2021-08-30,58,52,35.0,12:43:30,27-08-21
352,beijing,good,pm10,72,2021-08-31,73,58,35.0,12:43:30,27-08-21
353,beijing,good,pm10,65,2021-09-01,73,58,35.0,12:43:30,27-08-21
354,beijing,good,pm10,63,2021-09-02,73,46,35.0,12:43:30,27-08-21
355,beijing,good,pm25,70,2021-08-26,89,68,35.0,12:43:30,27-08-21
356,beijing,good,pm25,127,2021-08-27,159,68,35.0,12:43:30,27-08-21
357,beijing,good,pm25,155,2021-08-28,159,138,35.0,12:43:30,27-08-21
358,beijing,good,pm25,168,2021-08-29,193,152,35.0,12:43:30,27-08-21
359,beijing,good,pm25,157,2021-08-30,159,138,35.0,12:43:30,27-08-21
360,beijing,good,pm25,171,2021-08-31,174,158,35.0,12:43:30,27-08-21
361,beijing,good,pm25,159,2021-09-01,174,138,35.0,12:43:30,27-08-21
362,beijing,good,pm25,160,2021-09-02,174,138,35.0,12:43:30,27-08-21
363,chennai,unhealthy for sensitive groups,uvi,0,2021-08-26,0,0,65.0,12:43:31,27-08-21
364,chennai,unhealthy for sensitive groups,uvi,2,2021-08-27,8,0,65.0,12:43:31,27-08-21
365,chennai,unhealthy for sensitive groups,uvi,2,2021-08-28,6,0,65.0,12:43:31,27-08-21
366,chennai,unhealthy for sensitive groups,uvi,2,2021-08-29,7,0,65.0,12:43:31,27-08-21
367,chennai,unhealthy for sensitive groups,uvi,2,2021-08-30,10,0,65.0,12:43:31,27-08-21
368,chennai,unhealthy for sensitive groups,uvi,3,2021-08-31,9,0,65.0,12:43:31,27-08-21
369,chennai,unhealthy for sensitive groups,o3,10,2021-08-25,22,3,65.0,12:43:31,27-08-21
370,chennai,unhealthy for sensitive groups,o3,10,2021-08-26,36,3,65.0,12:43:31,27-08-21
371,chennai,unhealthy for sensitive groups,o3,7,2021-08-27,17,3,65.0,12:43:31,27-08-21
372,chennai,unhealthy for sensitive groups,o3,3,2021-08-28,13,1,65.0,12:43:31,27-08-21
373,chennai,unhealthy for sensitive groups,o3,3,2021-08-29,12,1,65.0,12:43:31,27-08-21
374,chennai,unhealthy for sensitive groups,o3,5,2021-08-30,15,1,65.0,12:43:31,27-08-21
375,chennai,unhealthy for sensitive groups,o3,8,2021-08-31,20,1,65.0,12:43:31,27-08-21
376,chennai,unhealthy for sensitive groups,o3,19,2021-09-01,19,3,65.0,12:43:31,27-08-21
377,chennai,unhealthy for sensitive groups,pm10,46,2021-08-25,46,46,65.0,12:43:31,27-08-21
378,chennai,unhealthy for sensitive groups,pm10,43,2021-08-26,46,28,65.0,12:43:31,27-08-21
379,chennai,unhealthy for sensitive groups,pm10,28,2021-08-27,41,19,65.0,12:43:31,27-08-21
380,chennai,unhealthy for sensitive groups,pm10,40,2021-08-28,46,28,65.0,12:43:31,27-08-21
381,chennai,unhealthy for sensitive groups,pm10,43,2021-08-29,46,28,65.0,12:43:31,27-08-21
382,chennai,unhealthy for sensitive groups,pm10,40,2021-08-30,46,28,65.0,12:43:31,27-08-21
383,chennai,unhealthy for sensitive groups,pm10,46,2021-08-31,46,45,65.0,12:43:31,27-08-21
384,chennai,unhealthy for sensitive groups,pm10,50,2021-09-01,58,46,65.0,12:43:31,27-08-21
385,chennai,unhealthy for sensitive groups,pm10,51,2021-09-02,58,46,65.0,12:43:31,27-08-21
386,chennai,unhealthy for sensitive groups,pm25,89,2021-08-25,89,88,65.0,12:43:31,27-08-21
387,chennai,unhealthy for sensitive groups,pm25,112,2021-08-26,138,88,65.0,12:43:31,27-08-21
388,chennai,unhealthy for sensitive groups,pm25,87,2021-08-27,89,68,65.0,12:43:31,27-08-21
389,chennai,unhealthy for sensitive groups,pm25,118,2021-08-28,138,89,65.0,12:43:31,27-08-21
390,chennai,unhealthy for sensitive groups,pm25,114,2021-08-29,138,68,65.0,12:43:31,27-08-21
391,chennai,unhealthy for sensitive groups,pm25,103,2021-08-30,138,88,65.0,12:43:31,27-08-21
392,chennai,unhealthy for sensitive groups,pm25,131,2021-08-31,138,89,65.0,12:43:31,27-08-21
393,chennai,unhealthy for sensitive groups,pm25,137,2021-09-01,159,89,65.0,12:43:31,27-08-21
394,chennai,unhealthy for sensitive groups,pm25,141,2021-09-02,158,138,65.0,12:43:31,27-08-21
395,newyork,unhealthy for sensitive groups,uvi,1,2021-08-26,6,0,115.0,12:43:31,27-08-21
396,newyork,unhealthy for sensitive groups,uvi,1,2021-08-27,6,0,115.0,12:43:31,27-08-21
397,newyork,unhealthy for sensitive groups,uvi,1,2021-08-28,3,0,115.0,12:43:31,27-08-21
398,newyork,unhealthy for sensitive groups,uvi,1,2021-08-29,4,0,115.0,12:43:31,27-08-21
399,newyork,unhealthy for sensitive groups,uvi,1,2021-08-30,4,0,115.0,12:43:31,27-08-21
400,newyork,unhealthy for sensitive groups,uvi,0,2021-08-31,0,0,115.0,12:43:31,27-08-21
401,newyork,unhealthy for sensitive groups,o3,16,2021-08-25,86,1,115.0,12:43:31,27-08-21
402,newyork,unhealthy for sensitive groups,o3,10,2021-08-26,64,1,115.0,12:43:31,27-08-21
403,newyork,unhealthy for sensitive groups,o3,9,2021-08-27,67,1,115.0,12:43:31,27-08-21
404,newyork,unhealthy for sensitive groups,o3,8,2021-08-28,14,1,115.0,12:43:31,27-08-21
405,newyork,unhealthy for sensitive groups,o3,10,2021-08-29,18,8,115.0,12:43:31,27-08-21
406,newyork,unhealthy for sensitive groups,o3,6,2021-08-30,16,3,115.0,12:43:31,27-08-21
407,newyork,unhealthy for sensitive groups,o3,3,2021-08-31,31,1,115.0,12:43:31,27-08-21
408,newyork,unhealthy for sensitive groups,pm10,44,2021-08-25,81,11,115.0,12:43:31,27-08-21
409,newyork,unhealthy for sensitive groups,pm10,41,2021-08-26,66,31,115.0,12:43:31,27-08-21
410,newyork,unhealthy for sensitive groups,pm10,50,2021-08-27,69,43,115.0,12:43:31,27-08-21
411,newyork,unhealthy for sensitive groups,pm10,27,2021-08-28,64,9,115.0,12:43:31,27-08-21
412,newyork,unhealthy for sensitive groups,pm10,11,2021-08-29,23,6,115.0,12:43:31,27-08-21
413,newyork,unhealthy for sensitive groups,pm10,29,2021-08-30,46,14,115.0,12:43:31,27-08-21
414,newyork,unhealthy for sensitive groups,pm25,106,2021-08-25,177,38,115.0,12:43:31,27-08-21
415,newyork,unhealthy for sensitive groups,pm25,96,2021-08-26,161,79,115.0,12:43:31,27-08-21
416,newyork,unhealthy for sensitive groups,pm25,138,2021-08-27,169,97,115.0,12:43:31,27-08-21
417,newyork,unhealthy for sensitive groups,pm25,34,2021-08-28,151,16,115.0,12:43:31,27-08-21
418,newyork,unhealthy for sensitive groups,pm25,20,2021-08-29,23,16,115.0,12:43:31,27-08-21
419,newyork,unhealthy for sensitive groups,pm25,36,2021-08-30,43,25,115.0,12:43:31,27-08-21
420,newyork,unhealthy for sensitive groups,pm25,39,2021-08-31,51,18,115.0,12:43:31,27-08-21
421,new delhi,unhealthy for sensitive groups,uvi,0,2021-08-26,0,0,77.0,12:43:32,27-08-21
422,new delhi,unhealthy for sensitive groups,uvi,2,2021-08-27,8,0,77.0,12:43:32,27-08-21
423,new delhi,unhealthy for sensitive groups,uvi,2,2021-08-28,7,0,77.0,12:43:32,27-08-21
424,new delhi,unhealthy for sensitive groups,uvi,2,2021-08-29,7,0,77.0,12:43:32,27-08-21
425,new delhi,unhealthy for sensitive groups,uvi,1,2021-08-30,5,0,77.0,12:43:32,27-08-21
426,new delhi,unhealthy for sensitive groups,uvi,2,2021-08-31,4,0,77.0,12:43:32,27-08-21
427,new delhi,unhealthy for sensitive groups,o3,5,2021-08-25,25,1,77.0,12:43:32,27-08-21
428,new delhi,unhealthy for sensitive groups,o3,5,2021-08-26,26,1,77.0,12:43:32,27-08-21
429,new delhi,unhealthy for sensitive groups,o3,5,2021-08-27,24,1,77.0,12:43:32,27-08-21
430,new delhi,unhealthy for sensitive groups,o3,2,2021-08-28,25,1,77.0,12:43:32,27-08-21
431,new delhi,unhealthy for sensitive groups,o3,9,2021-08-29,45,1,77.0,12:43:32,27-08-21
432,new delhi,unhealthy for sensitive groups,o3,8,2021-08-30,33,2,77.0,12:43:32,27-08-21
433,new delhi,unhealthy for sensitive groups,o3,6,2021-08-31,42,1,77.0,12:43:32,27-08-21
434,new delhi,unhealthy for sensitive groups,o3,1,2021-09-01,3,1,77.0,12:43:32,27-08-21
435,new delhi,unhealthy for sensitive groups,pm10,123,2021-08-25,123,123,77.0,12:43:32,27-08-21
436,new delhi,unhealthy for sensitive groups,pm10,98,2021-08-26,123,73,77.0,12:43:32,27-08-21
437,new delhi,unhealthy for sensitive groups,pm10,117,2021-08-27,123,73,77.0,12:43:32,27-08-21
438,new delhi,unhealthy for sensitive groups,pm10,112,2021-08-28,123,90,77.0,12:43:32,27-08-21
439,new delhi,unhealthy for sensitive groups,pm10,55,2021-08-29,73,44,77.0,12:43:32,27-08-21
440,new delhi,unhealthy for sensitive groups,pm10,36,2021-08-30,46,28,77.0,12:43:32,27-08-21
441,new delhi,unhealthy for sensitive groups,pm10,35,2021-08-31,44,28,77.0,12:43:32,27-08-21
442,new delhi,unhealthy for sensitive groups,pm10,35,2021-09-01,46,21,77.0,12:43:32,27-08-21
443,new delhi,unhealthy for sensitive groups,pm10,43,2021-09-02,46,28,77.0,12:43:32,27-08-21
444,new delhi,unhealthy for sensitive groups,pm25,157,2021-08-25,159,155,77.0,12:43:32,27-08-21
445,new delhi,unhealthy for sensitive groups,pm25,140,2021-08-26,153,138,77.0,12:43:32,27-08-21
446,new delhi,unhealthy for sensitive groups,pm25,149,2021-08-27,159,138,77.0,12:43:32,27-08-21
447,new delhi,unhealthy for sensitive groups,pm25,159,2021-08-28,162,150,77.0,12:43:32,27-08-21
448,new delhi,unhealthy for sensitive groups,pm25,139,2021-08-29,157,112,77.0,12:43:32,27-08-21
449,new delhi,unhealthy for sensitive groups,pm25,100,2021-08-30,128,89,77.0,12:43:32,27-08-21
450,new delhi,unhealthy for sensitive groups,pm25,101,2021-08-31,131,89,77.0,12:43:32,27-08-21
451,new delhi,unhealthy for sensitive groups,pm25,106,2021-09-01,138,68,77.0,12:43:32,27-08-21
452,new delhi,unhealthy for sensitive groups,pm25,130,2021-09-02,138,89,77.0,12:43:32,27-08-21
453,kolkata,unhealthy for sensitive groups,uvi,1,2021-08-25,5,0,71.0,12:43:33,27-08-21
454,kolkata,unhealthy for sensitive groups,uvi,1,2021-08-26,3,0,71.0,12:43:33,27-08-21
455,kolkata,unhealthy for sensitive groups,uvi,1,2021-08-27,3,0,71.0,12:43:33,27-08-21
456,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-28,5,0,71.0,12:43:33,27-08-21
457,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-29,7,0,71.0,12:43:33,27-08-21
458,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-30,5,0,71.0,12:43:33,27-08-21
459,kolkata,unhealthy for sensitive groups,uvi,3,2021-08-31,7,0,71.0,12:43:33,27-08-21
460,kolkata,unhealthy for sensitive groups,o3,4,2021-08-25,9,1,71.0,12:43:33,27-08-21
461,kolkata,unhealthy for sensitive groups,o3,1,2021-08-26,5,1,71.0,12:43:33,27-08-21
462,kolkata,unhealthy for sensitive groups,o3,1,2021-08-27,1,1,71.0,12:43:33,27-08-21
463,kolkata,unhealthy for sensitive groups,o3,3,2021-08-28,13,1,71.0,12:43:33,27-08-21
464,kolkata,unhealthy for sensitive groups,o3,2,2021-08-29,10,1,71.0,12:43:33,27-08-21
465,kolkata,unhealthy for sensitive groups,o3,1,2021-08-30,2,1,71.0,12:43:33,27-08-21
466,kolkata,unhealthy for sensitive groups,o3,1,2021-08-31,6,1,71.0,12:43:33,27-08-21
467,kolkata,unhealthy for sensitive groups,o3,1,2021-09-01,1,1,71.0,12:43:33,27-08-21
468,kolkata,unhealthy for sensitive groups,pm10,62,2021-08-25,71,46,71.0,12:43:33,27-08-21
469,kolkata,unhealthy for sensitive groups,pm10,62,2021-08-26,71,51,71.0,12:43:33,27-08-21
470,kolkata,unhealthy for sensitive groups,pm10,56,2021-08-27,71,34,71.0,12:43:33,27-08-21
471,kolkata,unhealthy for sensitive groups,pm10,41,2021-08-28,57,19,71.0,12:43:33,27-08-21
472,kolkata,unhealthy for sensitive groups,pm10,37,2021-08-29,61,18,71.0,12:43:33,27-08-21
473,kolkata,unhealthy for sensitive groups,pm10,36,2021-08-30,61,13,71.0,12:43:33,27-08-21
474,kolkata,unhealthy for sensitive groups,pm10,36,2021-08-31,57,10,71.0,12:43:33,27-08-21
475,kolkata,unhealthy for sensitive groups,pm10,41,2021-09-01,61,18,71.0,12:43:33,27-08-21
476,kolkata,unhealthy for sensitive groups,pm10,53,2021-09-02,71,18,71.0,12:43:33,27-08-21
477,kolkata,unhealthy for sensitive groups,pm25,161,2021-08-25,172,138,71.0,12:43:33,27-08-21
478,kolkata,unhealthy for sensitive groups,pm25,162,2021-08-26,172,138,71.0,12:43:33,27-08-21
479,kolkata,unhealthy for sensitive groups,pm25,149,2021-08-27,172,89,71.0,12:43:33,27-08-21
480,kolkata,unhealthy for sensitive groups,pm25,117,2021-08-28,157,65,71.0,12:43:33,27-08-21
481,kolkata,unhealthy for sensitive groups,pm25,107,2021-08-29,157,52,71.0,12:43:33,27-08-21
482,kolkata,unhealthy for sensitive groups,pm25,106,2021-08-30,157,40,71.0,12:43:33,27-08-21
483,kolkata,unhealthy for sensitive groups,pm25,108,2021-08-31,152,40,71.0,12:43:33,27-08-21
484,kolkata,unhealthy for sensitive groups,pm25,119,2021-09-01,162,65,71.0,12:43:33,27-08-21
485,kolkata,unhealthy for sensitive groups,pm25,142,2021-09-02,172,52,71.0,12:43:33,27-08-21
486,bangkok,unhealthy for sensitive groups,uvi,2,2021-08-25,11,0,67.0,12:43:34,27-08-21
487,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-26,6,0,67.0,12:43:34,27-08-21
488,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-27,5,0,67.0,12:43:34,27-08-21
489,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-28,6,0,67.0,12:43:34,27-08-21
490,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-29,9,0,67.0,12:43:34,27-08-21
491,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-30,6,0,67.0,12:43:34,27-08-21
492,bangkok,unhealthy for sensitive groups,uvi,2,2021-08-31,6,0,67.0,12:43:34,27-08-21
493,bangkok,unhealthy for sensitive groups,o3,1,2021-08-25,2,1,67.0,12:43:34,27-08-21
494,bangkok,unhealthy for sensitive groups,o3,1,2021-08-26,1,1,67.0,12:43:34,27-08-21
495,bangkok,unhealthy for sensitive groups,o3,1,2021-08-27,2,1,67.0,12:43:34,27-08-21
496,bangkok,unhealthy for sensitive groups,o3,1,2021-08-28,2,1,67.0,12:43:34,27-08-21
497,bangkok,unhealthy for sensitive groups,o3,1,2021-08-29,3,1,67.0,12:43:34,27-08-21
498,bangkok,unhealthy for sensitive groups,o3,1,2021-08-30,12,1,67.0,12:43:34,27-08-21
499,bangkok,unhealthy for sensitive groups,o3,1,2021-08-31,3,1,67.0,12:43:34,27-08-21
500,bangkok,unhealthy for sensitive groups,o3,1,2021-09-01,1,1,67.0,12:43:34,27-08-21
501,bangkok,unhealthy for sensitive groups,pm10,21,2021-08-25,22,18,67.0,12:43:34,27-08-21
502,bangkok,unhealthy for sensitive groups,pm10,20,2021-08-26,27,10,67.0,12:43:34,27-08-21
503,bangkok,unhealthy for sensitive groups,pm10,29,2021-08-27,43,19,67.0,12:43:34,27-08-21
504,bangkok,unhealthy for sensitive groups,pm10,28,2021-08-28,44,19,67.0,12:43:34,27-08-21
505,bangkok,unhealthy for sensitive groups,pm10,30,2021-08-29,44,19,67.0,12:43:34,27-08-21
506,bangkok,unhealthy for sensitive groups,pm10,31,2021-08-30,44,19,67.0,12:43:34,27-08-21
507,bangkok,unhealthy for sensitive groups,pm10,29,2021-08-31,44,19,67.0,12:43:34,27-08-21
508,bangkok,unhealthy for sensitive groups,pm10,28,2021-09-01,34,19,67.0,12:43:34,27-08-21
509,bangkok,unhealthy for sensitive groups,pm10,37,2021-09-02,46,18,67.0,12:43:34,27-08-21
510,bangkok,unhealthy for sensitive groups,pm25,70,2021-08-25,75,64,67.0,12:43:34,27-08-21
511,bangkok,unhealthy for sensitive groups,pm25,65,2021-08-26,87,41,67.0,12:43:34,27-08-21
512,bangkok,unhealthy for sensitive groups,pm25,88,2021-08-27,129,68,67.0,12:43:34,27-08-21
513,bangkok,unhealthy for sensitive groups,pm25,81,2021-08-28,104,68,67.0,12:43:34,27-08-21
514,bangkok,unhealthy for sensitive groups,pm25,91,2021-08-29,133,66,67.0,12:43:34,27-08-21
515,bangkok,unhealthy for sensitive groups,pm25,96,2021-08-30,133,57,67.0,12:43:34,27-08-21
516,bangkok,unhealthy for sensitive groups,pm25,88,2021-08-31,133,68,67.0,12:43:34,27-08-21
517,bangkok,unhealthy for sensitive groups,pm25,86,2021-09-01,104,68,67.0,12:43:34,27-08-21
518,bangkok,unhealthy for sensitive groups,pm25,114,2021-09-02,138,66,67.0,12:43:34,27-08-21
519,abudhabi,unhealthy for sensitive groups,uvi,0,2021-08-26,1,0,95.0,12:43:35,27-08-21
520,abudhabi,unhealthy for sensitive groups,uvi,2,2021-08-27,9,0,95.0,12:43:35,27-08-21
521,abudhabi,unhealthy for sensitive groups,uvi,2,2021-08-28,9,0,95.0,12:43:35,27-08-21
522,abudhabi,unhealthy for sensitive groups,uvi,2,2021-08-29,10,0,95.0,12:43:35,27-08-21
523,abudhabi,unhealthy for sensitive groups,uvi,2,2021-08-30,10,0,95.0,12:43:35,27-08-21
524,abudhabi,unhealthy for sensitive groups,uvi,3,2021-08-31,10,0,95.0,12:43:35,27-08-21
525,abudhabi,unhealthy for sensitive groups,o3,20,2021-08-25,29,8,95.0,12:43:35,27-08-21
526,abudhabi,unhealthy for sensitive groups,o3,22,2021-08-26,38,17,95.0,12:43:35,27-08-21
527,abudhabi,unhealthy for sensitive groups,o3,27,2021-08-27,76,18,95.0,12:43:35,27-08-21
